,alpha,d_1,s_1,d_2,s_2,pi_1,pi_2,type,nonneg
4557,0.5443000000000502,0.13853343526084752,0.21111084295923382,3.002844298918504e-05,6.896437794401303e-05,0.04559075813175528,-1.7712592556137884e-06,single,True
4558,0.5442000000000502,0.1385630697424239,0.2111390537969203,3.00955261545795e-05,6.911961099843056e-05,0.04560466340566308,-1.7780959721080977e-06,single,True
4559,0.5441000000000502,0.13859271131632808,0.21116727006608638,3.016210015490091e-05,6.927368024939113e-05,0.04561857343926564,-1.7849159721649651e-06,single,True
4560,0.5440000000000502,0.13862235998030129,0.21119549176842925,3.0228144606290693e-05,6.942653882350647e-05,0.04563248824228279,-1.7917179014302298e-06,single,True
4561,0.5439000000000502,0.13865201573324062,0.21122371890004266,3.0293644242420028e-05,6.957815159827407e-05,0.04564640782236086,-1.7985007020962128e-06,single,True
4562,0.5438000000000502,0.1386816785940172,0.21125195148882991,3.0358576151030144e-05,6.972846588787322e-05,0.04566033219054272,-1.8052628571354555e-06,single,True
4563,0.5437000000000503,0.1387113485722309,0.21128018954232491,3.04229252427594e-05,6.987744697095425e-05,0.045674261354552964,-1.812003306386517e-06,single,True
4564,0.5436000000000503,0.1387410256516851,0.2113084330359065,3.0486677780800098e-05,7.002506322965318e-05,0.04568819532120382,-1.818721061715648e-06,single,True
4565,0.5435000000000503,0.13877070982201892,0.2113366819519059,3.0549813203784695e-05,7.017126736857306e-05,0.045702134100137425,-1.8254147212008288e-06,single,True
4566,0.5434000000000503,0.1388004010765523,0.21136493627160938,3.061231843214458e-05,7.0316029274873e-05,0.04571607769801177,-1.8320833241777751e-06,single,True
4567,0.5433000000000503,0.1388300993666221,0.21139319591404587,3.067417884945462e-05,7.045931530254187e-05,0.0457300261214534,-1.8387258067516228e-06,single,True
4568,0.5432000000000503,0.13885980463970063,0.21142146079069576,3.073538175692007e-05,7.060109620823788e-05,0.045743979376245116,-1.845341214126488e-06,single,True
4569,0.5431000000000503,0.13888992202886669,0.21145030459170755,3.080383801494758e-05,7.075955855545337e-05,0.045757940451783115,-1.8524600095775898e-06,single,True
4570,0.5430000000000503,0.13891963995803047,0.2114785782148642,3.0862191642871166e-05,7.08948041245935e-05,0.04577190398161788,-1.8589286850587162e-06,single,True
4571,0.5429000000000503,0.13894936408384514,0.21150685612014777,3.0919840003680823e-05,7.10284344938242e-05,0.045785872355362425,-1.8653664475158658e-06,single,True
4572,0.5428000000000504,0.13897909451943247,0.21153513846000804,3.0976787476446e-05,7.116045965213592e-05,0.045799845574431716,-1.8717733765769391e-06,single,True
4573,0.5427000000000504,0.13900883195231606,0.21156342614922186,3.1033031971495e-05,7.129087474671349e-05,0.045813823651425806,-1.878149233418625e-06,single,True
4574,0.5426000000000504,0.13904017318297904,0.21159380420706006,3.108980711222711e-05,7.142256181958404e-05,0.04582782978648231,-1.884768470511659e-06,single,True
4575,0.5425000000000504,0.13907028554715672,0.21162268588805053,3.057267225923411e-05,7.023577959616641e-05,0.045842053898998494,-1.8562953067061638e-06,single,True
4576,0.5424000000000504,0.13910036287293015,0.21165151382457292,3.0104381565483835e-05,6.916114010308253e-05,0.045856262314928835,-1.8306989758514124e-06,single,True
4577,0.5423000000000504,0.13913037469407488,0.21168023220377788,2.9756470703640793e-05,6.836302523027063e-05,0.045870425678763635,-1.8123593195889794e-06,single,True
4578,0.5422000000000504,0.1391603409787984,0.21170886435086758,2.9492790126749013e-05,6.775839744836522e-05,0.045884558828218375,-1.799100377904335e-06,single,True
4579,0.5421000000000504,0.13919027640535944,0.2117374397198589,2.929107315129664e-05,6.729610958063574e-05,0.04589867099407517,-1.789583831747068e-06,single,True
4580,0.5420000000000504,0.13922019025260604,0.21176597355019808,2.9135982471187973e-05,6.694093115193824e-05,0.04591276850434908,-1.7828872087922482e-06,single,True
4581,0.5419000000000505,0.13925008903341526,0.2117944765172975,2.9016794467321853e-05,6.666822949480432e-05,0.04592685578429759,-1.7783654946365692e-06,single,True
4582,0.5418000000000505,0.13927997741052545,0.21182295626486172,2.8925821984681982e-05,6.64603468323596e-05,0.04594093600647656,-1.7755563147261064e-06,single,True
4583,0.5417000000000505,0.1393098623333478,0.2118514415469712,2.885913133552303e-05,6.630824895149954e-05,0.04595501095116433,-1.7742273048616348e-06,single,True
4584,0.5416000000000505,0.13933973940772598,0.21187989052327919,2.8808887063854835e-05,6.619393401802965e-05,0.045969083540267255,-1.7738986027324886e-06,single,True
4585,0.5415000000000505,0.13936961415763305,0.21190832948550298,2.877357363901805e-05,6.611392238297258e-05,0.04598315455649104,-1.774483109153126e-06,single,True
4586,0.5414000000000505,0.1393994882003651,0.2119367610728863,2.8750610308985875e-05,6.606228586404872e-05,0.04599722506679255,-1.7758254633184663e-06,single,True
4587,0.5413000000000505,0.1394293627257422,0.2119651872550743,2.8737950646582507e-05,6.603432364095003e-05,0.046011295916141594,-1.7778024143062988e-06,single,True
4588,0.5412000000000505,0.13945923878163094,0.21199360973368328,2.8733952312232172e-05,6.602626310219495e-05,0.046025367784372405,-1.7803150172876933e-06,single,True
4589,0.5411000000000505,0.13948911714826573,0.21202202979867626,2.873727566427337e-05,6.603502693831742e-05,0.04603944122518369,-1.7832825028034173e-06,single,True
4590,0.5410000000000506,0.13951899852387392,0.2120504485849203,2.8746823128248978e-05,6.605809388127164e-05,0.04605351669340481,-1.786638664309143e-06,single,True
4591,0.5409000000000506,0.1395488834665943,0.21207886700338494,2.8761682264519777e-05,6.609336792145518e-05,0.04606759456706178,-1.7903284133661055e-06,single,True
4592,0.5408000000000506,0.1395787724166114,0.21210728578433094,2.8781089373401686e-05,6.61390947086547e-05,0.046081675162419254,-1.7943055960599677e-06,single,True
4593,0.5407000000000506,0.13960866581251472,0.21213570563052853,2.8804401157948078e-05,6.619379646431199e-05,0.046095758747158655,-1.7985313032219264e-06,single,True
4594,0.5406000000000506,0.13963856397485183,0.21216412706929985,2.8831069704574715e-05,6.625621450515611e-05,0.04610984554869214,-1.8029723457352622e-06,single,True
